lng,lat,행정동
127.100397,37.550022,광장동
127.0857921,37.5650127,중곡3동
127.087617,37.564983,중곡4동
127.08347429,37.557382832,중곡2동
127.110977,37.557607,광장동
127.069476,37.536346,자양3동
127.0896253336,37.5298962269,자양2동
127.0704498677,37.5332249064,자양3동
127.0729607226,37.5370003762,자양3동
127.0743961902,37.5377887568,자양3동
127.0831207,37.5369964,자양1동
127.0830990072,37.5374081374,자양1동
127.082165,37.538612,자양1동
127.0823942982,37.534496598,자양1동
127.080403,37.535078,자양1동
127.0843882,37.5288009,자양2동
127.0711965,37.53315598,자양3동
127.07983855,37.559867322,중곡1동
127.0805504482,37.5537612318,능동
127.0899222098,37.547242052,구의2동
126.887667,37.495709,구로2동
126.88742,37.495471,구로2동
126.890279,37.495655,구로4동
126.8906226905,37.495803083699,구로4동
126.889558,37.497061,구로5동
126.8896117632,37.497160950905,구로5동
126.88966267472,37.49714523085,구로5동
126.90394578,37.703795356,고양동
126.888968,37.496761,구로5동
126.85106,37.50016,개봉1동
126.8496308133,37.482322744,개봉3동
126.8582185106,37.4969765268,개봉1동
126.849219,37.482604,개봉3동
126.858535,37.4919831,개봉2동
126.859,37.492,개봉2동
126.8598882,37.4900015,개봉2동
126.8538386469,37.4859933239,개봉3동
126.8519416912,37.484679094911,개봉3동
126.858,37.4868,개봉3동
126.859896,37.503323,고척1동
126.859907,37.50333,고척1동
126.846,37.497,오류1동
126.8652147432,37.4977920174,고척1동
126.866274181,37.4985266401,고척1동
126.87234534,37.49797486,구로2동
126.872827,37.498592,구로2동
126.874391,37.503175,구로2동
126.875117,37.504295,구로2동
126.88182,37.503954,신도림동
126.8840861495,37.50684371834,신도림동
126.8864972,37.50700464,신도림동
126.8851895203,37.509153709848,신도림동
126.88737,37.51111,신도림동
126.888413,37.5099693,신도림동
126.8882129532,37.508123067712,신도림동
126.8884274,37.5083236,신도림동
126.888897099,37.5085854779,신도림동
126.831106,37.492427,오류2동
126.848,37.4962,오류1동
126.8453671,37.4971802,오류1동
126.8660959434,37.503346816815,고척1동
126.882640668,37.505440327772,신도림동
124.0,33.0,
126.8653990608,37.50094935112,고척1동
126.8583860162,37.50768066768,고척2동
126.8643884522,37.4944609534,고척1동
126.8625266763,37.505815074,고척1동
126.8613093077,37.5060479122,고척2동
126.8390801,37.4983074,오류1동
126.85316,37.506105,고척2동
126.839763,37.499178,오류1동
126.847,37.4981,개봉1동
126.852206,37.504549,고척2동
126.8560278,37.5029098,고척2동
126.8591177,37.50470102,고척2동
126.891009,37.4993972,구로5동
126.8904472,37.5000947,구로5동
126.8899247,37.5003688,구로5동
126.88051,37.49877,구로2동
126.875491186,37.4982934425,구로1동
126.8919514,37.4912466,구로4동
126.88704,37.489959,구로4동
126.8913841824,37.4969035545,구로5동
126.8913554617,37.5011166315,구로5동
126.8840967467,37.4999888818,구로5동
126.8920337159,37.4887518404,구로3동
126.887245,37.48987,구로4동
126.889148449,37.491578331,구로4동
126.89152,37.49052,구로4동
126.864099,37.499141,고척1동
126.8781546,37.5032025,구로2동
126.876923845,37.504587565224,구로2동
126.8755383,37.50531773,구로2동
126.889464,37.499906,구로5동
126.8893264,37.5008621,구로5동
126.8929945881,37.493679421136,구로4동
126.8721084584,37.496676667802,구로1동
126.8772364,37.4902145,구로1동
126.8757893912,37.4930390881,구로1동
126.8772219999,37.498219999999,구로1동
126.873,37.4969,구로1동
126.842,37.476,오류2동
126.84812,37.500339,개봉1동
126.8840488747,37.4841383222,가리봉동
126.8517305,37.495325127,개봉2동
126.8608951,37.4937963,개봉2동
126.8891952,37.4893068,구로4동
126.8938371,37.48825972,구로3동
126.895249,37.490517,구로3동
126.893275,37.484678,구로3동
126.892538,37.480987,구로3동
126.892106799,37.4818903,구로3동
126.895334,37.481225,구로3동
126.894421,37.482474,구로3동
126.892596,37.483807,구로3동
126.8953657,37.4837318,구로3동
126.895537,37.484363,구로3동
126.897322,37.485873,구로3동
126.8977359,37.4859916,구로3동
126.896161,37.482953,구로3동
126.897,37.487,구로3동
126.895111,37.485185,구로3동
126.893256,37.485966,구로3동
126.896548,37.483347,구로3동
126.896074,37.486541,구로3동
126.895278,37.486985,구로3동
126.898206,37.485459,구로3동
126.895273,37.480408,구로3동
126.89331047,37.48449754,구로3동
126.8938,37.486143,구로3동
126.8943452865,37.485521024465,구로3동
126.8978835,37.484293113,구로3동
126.89551267,37.485705778,구로3동
126.894632,37.487185,구로3동
124.0,33.0,
126.88053,37.48724,가리봉동
126.8805,37.488877,구로2동
126.88051,37.48739,가리봉동
126.8204799,37.497593932,수궁동
126.89140547,37.505780009,구로5동
126.8827758903,37.5028635877,구로5동
126.8848249,37.504381,구로5동
126.888665,37.506086,구로5동
126.890246,37.5070488,구로5동
126.817837,37.474685,항동
126.8992310926,37.480948260417,구로3동
126.882458,37.508273,신도림동
126.8776893,37.5069217,신도림동
126.879041,37.5075008,신도림동
126.8779061,37.5055754,신도림동
126.880724511,37.507038592801,신도림동
126.88203611,37.509567497,신도림동
126.8841809,37.5099072,신도림동
126.87634836,37.506263463,신도림동
126.868716,37.503859,고척1동
126.822,37.482,항동
126.822127,37.48569,항동
126.831503,37.479901,항동
126.8200003095,37.483787803107,항동
126.8205189843,37.484383257045,항동
126.8198111238,37.484882238669,항동
126.839153,37.487234,오류2동
126.8400162357,37.4864295233,오류2동
126.8411140273,37.49128563,오류2동
126.841,37.488,오류2동
126.8397057,37.4905239,오류2동
126.8429484929,37.483846901559,오류2동
126.841,37.4837,오류2동
126.842,37.485,오류2동
126.83916324,37.48716638,오류2동
126.8314785877,37.4938924048,수궁동
126.8535332,37.5091856,고척2동
126.8628807951,37.498946222809,고척1동
126.861248,37.501388,고척1동
126.8637516,37.501828,고척1동
126.86388,37.502262,고척1동
126.8421629753,37.4807272296,오류2동
126.8385946272,37.4808016977,오류2동
126.8380876043,37.4852303582,오류2동
126.8386604,37.4816511,오류2동
126.841655,37.478367,오류2동
126.8242612472,37.47964958181,항동
126.8266226477,37.481240916926,항동
126.8867302,37.4744454,가산동
126.8867807,37.4663279,가산동
126.8829708,37.4757709,가산동
126.8829730243,37.475820951204,가산동
126.882888,37.475903,가산동
126.88335858,37.478404705,가산동
126.881654,37.478073,가산동
126.881568,37.478109,가산동
126.88114,37.480162,가산동
126.881138,37.480166,가산동
126.8809806,37.4802191,가산동
126.8806788,37.4807624,가산동
126.880554,37.4814,가산동
126.8797058162,37.48215176212,가산동
126.886383,37.467926,가산동
126.884074,37.472139,가산동
126.8795739436,37.483938777535,가산동
126.88057683,37.484434358,가산동
126.878972,37.48443,가산동
126.8800015,37.4854203,가산동
126.878475,37.4858614,가산동
126.887655,37.468345,가산동
126.886119,37.468117,가산동
126.886242,37.468211,가산동
126.887202,37.468618,가산동
126.884623,37.468526,가산동
126.884634,37.468697,가산동
126.886718,37.466745,가산동
126.88611,37.4723085,가산동
126.8855487283,37.473438862319,가산동
126.885240503,37.473842756321,가산동
126.879201,37.478071,가산동
126.8755512,37.4816924,가산동
126.8770673,37.483168086,가산동
126.878076,37.483929,가산동
126.8780421,37.4842559,가산동
126.881048,37.472926,가산동
126.881092,37.474104,가산동
126.88108237,37.474221663,가산동
126.882243,37.474704,가산동
126.8922806,37.4752372,가산동
126.9136585945,37.449073438298,시흥2동
126.918,37.451,시흥2동
126.917,37.449,시흥2동
126.919212,37.4487957,시흥2동
126.90336143,37.476378188,독산3동
126.9084827,37.4589664,시흥4동
126.90817,37.447673,시흥5동
126.895895,37.469792,독산1동
126.88187438,37.475451885,가산동
126.8876842,37.4773538,가산동
126.886092,37.478916,가산동
126.887012,37.479988,가산동
126.8858024,37.4793849,가산동
126.884831,37.481605,가산동
126.8891641,37.4776665,가산동
126.9079579,35.1221068,봉선2동
126.885891,37.4792054,가산동
126.8870915,37.4800346,가산동
126.8852528378,37.48026759431,가산동
126.886609,37.481102,가산동
126.8876739,37.4655207,가산동
126.8877676052,37.465614905062,가산동
126.88853668,37.465330823,독산1동
126.88897508,37.465763901,가산동
126.89635582,37.46548985,독산1동
126.8962640725,37.466035242057,독산1동
126.8964453,37.4661206,독산1동
126.89343,37.469394,독산1동
126.89479,37.464893,독산1동
126.88613236,37.475997302,가산동
126.885155,37.478727,가산동
126.8845898056,37.479417567615,가산동
126.883774,37.48129,가산동
126.8838348013,37.481462117332,가산동
126.8937104,37.4582229,독산1동
126.8941753732,37.458238379047,독산1동
126.8943875,37.4584872,독산1동
126.8947546,37.4585957,독산1동
126.89299,37.45997,독산1동
126.890357,37.462239,독산1동
126.884703,37.479461,가산동
126.87708,37.479804,가산동
126.876024,37.481185,가산동
126.8761807,37.48120449,가산동
126.904283,37.444394,시흥3동
126.903,37.4464,시흥1동
126.90093936,37.45222814,시흥1동
126.901277,37.453864,시흥1동
126.89723527,37.460025263,독산1동
126.89837501,37.467487974,독산4동
126.898527,37.467801,독산4동
126.89681,37.46864,독산1동
126.896892,37.469307,독산1동
126.89753859628,37.47264941022,독산1동
126.895465,37.456988,시흥1동
126.903,37.4428,시흥3동
126.89981156,37.476019603,독산3동
126.896036,37.476655,가산동
126.901,37.4786,독산3동
126.89980124711,37.47731587719,독산3동
126.896922,37.4778275,독산1동
126.8955792,37.476677,가산동
126.897146,37.469314,독산1동
126.89559557,37.455978143,시흥1동
126.8960351557,37.4570651099,시흥1동
126.8960351557,37.45706510986,시흥1동
126.898239,37.458641,시흥1동
126.90216,37.446617,시흥1동
126.9115222,37.45103372,시흥5동
126.8880292843,37.456520792459,독산1동
126.886663,37.4602258,독산1동
127.1065078432,37.6431189444,공릉2동
127.076387,37.618445,공릉1동
127.086169,37.623112,공릉2동
127.0779348027,37.6284263902,공릉2동
127.0773904724,37.6278789488,공릉2동
127.0774708316,37.6267184255,공릉2동
127.0724707609,37.6198885164,공릉1동
127.0713911342,37.6232804909,공릉1동
127.0697859063,37.6268025077,공릉1동
127.0657017754,37.6302826596,공릉1동
127.0680042168,37.6307823033,공릉1동
127.0721414586,37.6213879614,공릉1동
127.0893655403,37.6230772379,공릉2동
127.087828213,37.6258173921,공릉2동
127.080012,37.621065,공릉2동
127.0814424,37.6308405,공릉2동
127.079168,37.632288999,공릉2동
127.077541936,37.63300771189,공릉2동
127.0803523,37.6260578,공릉2동
127.0814,37.624729,공릉2동
127.078721166,37.62369832268,공릉2동
127.08098,37.624713,공릉2동
127.080978,37.625151,공릉2동
127.0801423,37.6281519,공릉2동
127.0810892,37.6270854,공릉2동
127.058983,37.619319,월계1동
127.058338,37.6193203,월계1동
127.05833806,37.61932034,월계1동
127.0608059756,37.621660138266,월계1동
127.0873634,37.6351988,공릉2동
127.070993,37.646872,중계1동
127.073808,37.639902,하계1동
127.086663,37.621992999999,공릉2동
127.0715514,37.6466673,중계1동
127.06753,37.654841,상계2동
127.067513,37.655922,상계2동
127.06715,37.65593,상계2동
127.0602618665,37.6612866102,상계10동
127.088382325,37.626919785844,공릉2동
127.0869362,37.6275705,공릉2동
127.08262977,37.62886648,공릉2동
127.0857837,37.6234539,공릉2동
127.0746704,37.6487492,중계1동
127.0700317,37.652453,상계2동
127.0712735,37.6566871,상계2동
127.0658341,37.6603102,상계2동
127.06578197,37.660342405,상계2동
127.083195864,37.628190798088,공릉2동
127.0555778,37.653663,상계6.7동
127.0566,37.654,상계6.7동
127.056321,37.654103,상계6.7동
127.064,37.6545,상계6.7동
127.064,37.6547,상계6.7동
127.0536668,37.6860591,상계1동
127.059382,37.644779,상계6.7동
127.060952224,37.6462254325,상계6.7동
127.05994699,37.644399,상계6.7동
127.0730455,37.6524246,중계1동
127.0725116,37.6537351,중계1동
127.0733813,37.6543924,중계1동
127.078,37.666,상계3.4동
127.0812361145,37.668161126662,상계3.4동
127.043,37.6332,창3동
127.044815,37.6360649,창3동
127.058607,37.640886,상계6.7동
127.0735558,37.65429105,중계1동
127.0759535,37.65849532,중계4동
127.0779755709,37.6587642945,중계4동
127.0762767432,37.659860998772,중계4동
127.0753474,37.6616609,중계4동
127.07663391,37.663557222,상계3.4동
127.0771811608,37.662080428366,중계4동
127.0761668407,37.662108117119,중계4동
124.0,33.0,
127.06982,37.6307699,공릉1동
127.0667834817,37.640839346702,중계2.3동
127.054932,37.679084,상계1동
127.0510877,37.674974,상계1동
127.076517,37.619857,공릉1동
127.0709,37.627688,공릉1동
127.070204,37.628789,공릉1동
127.072651,37.628513,공릉1동
127.0685413,37.6400856,중계2.3동
127.0681721514,37.640749535201,중계2.3동
127.0674399,37.640994008,중계2.3동
127.05826,37.649646,상계6.7동
127.05792661,37.659807,상계10동
127.0515525308,37.6667362668,상계8동
127.058375,37.6694346,상계9동
127.0568201343,37.671977551036,상계1동
127.0528171088,37.6726821757,상계1동
127.0601336,37.6740607,상계1동
127.05380212,37.680683414,상계1동
127.0530204739,37.68130265093,상계1동
127.0538934535,37.68140586774,상계1동
127.06398795,37.623655223,월계3동
127.06199667,37.626420801,월계3동
127.0619799,37.626509,월계3동
127.052255336,37.640982274089,월계2동
127.06751,37.65668,상계2동
127.077038,37.667769,상계3.4동
127.0537251878,37.66878331559,상계8동
127.054247,37.669436,상계8동
127.056661504,37.6541634298,상계6.7동
127.053553189,37.6874759102,상계1동
127.079126351,37.666692161,상계3.4동
127.0590187405,37.6428567359,상계6.7동
127.0569999721,37.6818413817,상계1동
127.0642614262,37.6573526154,상계2동
127.065054,37.657759,상계2동
127.0681234262,37.6670414015,상계5동
127.072,37.6624,상계5동
127.42336628,37.4055614,산북면
127.0711849,37.6572484,상계2동
127.0635679,37.6577059,상계2동
127.0625833534,37.618553504704,월계1동
127.0628835944,37.6199913215,월계1동
127.061994,37.621179,월계1동
127.067203,37.627808,공릉1동
127.067204,37.627808,공릉1동
127.067572,37.628787,공릉1동
127.067577,37.628787,공릉1동
127.06739,37.629372,공릉1동
127.067391,37.629372,공릉1동
127.066528,37.62964,공릉1동
127.066529,37.62964,공릉1동
127.051460511,37.671352929299,상계1동
127.0606867188,37.6207096579,월계1동
127.0519209075,37.6358323923,월계2동
127.0673696558,37.615552381,월계3동
127.0596650314,37.6292479305,월계3동
127.0615926955,37.63144895,월계3동
127.0535968,37.62202,월계1동
127.051302,37.624672,월계1동
127.0505450487,37.631814594153,월계2동
127.051709575,37.631691555464,월계2동
127.071772235,37.6473509814,중계1동
127.073245,37.652723,중계1동
127.0761139547,37.6558211017,중계4동
127.0627131993,37.6382850366,중계2.3동
127.078913298,37.649588067,중계본동
127.0841382421,37.648532108,중계본동
127.075952949,37.649063836,중계1동
127.0840003288,37.6468131302,중계본동
127.07868347,37.650856804,중계본동
127.075729,37.6583153,중계4동
127.074331037,37.6498289026,중계1동
127.0830452,37.6493509,중계본동
127.084553,37.64784,중계본동
127.057237,37.6301543,월계2동
127.0737876,37.6381803,하계1동
127.0597988848,37.6379513833,하계2동
127.076708,37.64186,하계1동
127.0751819,37.6403888,하계1동
127.073978528,37.6554440477,중계4동
127.072822,37.6614862,상계5동
127.0731389,37.6618073,상계5동
127.0693664139,37.662979056,상계5동
127.0638187842,37.6645210633,상계9동
127.0711063,37.638255,하계1동
127.0894993036,37.6250484958,공릉2동
127.0917332605,37.625129671,공릉2동
127.052017,37.653002,창4동
127.049379,37.652291,창4동
127.027225,37.649672,쌍문1동
127.0387698,37.6478533,창1동
127.0458688,37.652249837,창5동
127.05070532,37.658117397,창4동
127.0527,37.64652,창4동
127.037048,37.637082,창3동
127.0428829532,37.6331655024,창3동
127.036,37.6414,창2동
127.043,37.6381,창3동
127.037342,37.642224,창2동
127.0358213,37.6617962,방학1동
127.0367411,37.6619038,방학1동
127.04325,37.69,도봉1동
127.047010293,37.6819250728,도봉2동
127.0411543351,37.686915075,도봉1동
127.045409,37.65723,창5동
127.0386839448,37.654167091,창5동
127.0430185616,37.6640079142,방학1동
127.0434429338,37.66484567094,방학1동
127.04549859,37.6844111,도봉1동
127.04481161,37.689714519,도봉1동
127.034344,37.644081,창2동
127.033681,37.644412,창2동
127.034103,37.644942,창2동
127.035,37.6462,창1동
127.035,37.6457,창2동
127.033389,37.64292804,창2동
127.0361929999,37.644465,창2동
127.0415185626,37.656937548867,창5동
124.0,33.0,
127.042729,37.65657114,창5동
127.0460603,37.6648071,방학1동
127.0423067,37.6781652,도봉1동
124.0,33.0,
127.04423836,37.679952281,도봉1동
127.047,37.683,도봉2동
127.048,37.6829,도봉2동
127.0495279011,37.683279113441,도봉2동
127.0485169,37.6596069,창4동
127.0478802,37.6655235,방학1동
127.04549,37.667567,방학1동
127.045491,37.667731,방학1동
127.0472435,37.6670964,방학1동
127.04704,37.66862,방학1동
127.047,37.6686,방학1동
127.0471334407,37.6687166683,방학1동
127.045475,37.6686013,방학1동
126.9619130192,37.576930956,무악동
127.0478183004,37.6761801081,도봉2동
127.05034377,37.6809066,도봉2동
127.0518028,37.6550378,창4동
127.0487379033,37.6540768713,창4동
127.0483041,37.654451,창4동
127.0480035,37.6553763,창4동
127.048718,37.664667,방학1동
127.0458488821,37.6662917353,방학1동
127.0451135878,37.6649009046,방학1동
127.0295354084,37.6628263698,방학3동
127.033016409,37.661275759,방학3동
127.0285473144,37.6633419743,방학3동
127.0241616212,37.6577280372,방학3동
127.039,37.6635,방학1동
127.0286105,37.6606886,방학3동
127.0278927985,37.660932456442,방학3동
127.03,37.6625,방학3동
127.0231011,37.6602695,방학3동
127.024044042,37.658603815664,방학3동
127.040655,37.664191,방학1동
127.0133599,37.6539441,쌍문1동
127.0163952,37.6495091,쌍문1동
127.0265211831,37.6642794675,방학3동
127.02752171,37.655931193,쌍문4동
127.0294102401,37.6558167634,쌍문4동
127.028,37.6565,쌍문4동
127.0300825797,37.6594169178,쌍문4동
127.02759333,37.657160566,방학3동
127.0292974384,37.651093119766,쌍문4동
127.031444,37.655394,쌍문4동
127.03864,37.66116,쌍문2동
127.0293841,37.6493531,쌍문3동
127.0288091096,37.6457087831,쌍문3동
127.0263297347,37.6484979067,쌍문1동
127.026619,37.646582,쌍문3동
127.0240723142,37.6478857202,쌍문1동
127.0228759,37.6485757,쌍문1동
127.034023,37.641427,창2동
127.0249627,37.6518106,쌍문1동
127.02305028,37.653585002,쌍문1동
127.0364035,37.6413031,창2동
127.0412125,37.6332558,창3동
127.0525768845,37.6535130097,창4동
127.0492752377,37.6577850908,창4동
127.0410191214,37.6389973416,창3동
127.032405944,37.6439518323,창2동
127.0440599969,37.661852383,창5동
127.0463809608,37.6616424656,창4동
127.0480342373,37.6594614287,창4동
127.0340314265,37.6404159121,창2동
127.02275398,37.656674708,방학3동
127.044,37.6483,창1동
124.0,33.0,
127.06247941,37.5783672,전농2동
127.0501140934,37.570356409035,답십리1동
127.0392184858,37.588393294152,제기동
127.045904,37.571543,답십리1동
127.0658128243,37.5763240985,답십리2동
127.0522755835,37.57280617832,답십리1동
127.052298236,37.57282418819,답십리1동
127.0553142704,37.573359806474,답십리1동
127.06395372,37.57228767,답십리2동
127.0496314638,37.57672448369,전농1동
127.053430641,37.5733967138,답십리1동
127.05845485,37.567790953,답십리2동
127.0657778582,37.574152450992,답십리2동
127.073942,37.578549,장안2동
127.07309346,37.569559379,장안2동
127.0648602,37.5915213,휘경1동
127.0675791,37.5926222,휘경1동
127.061993,37.587354,휘경2동
127.0575357749,37.589030627147,휘경1동
127.0653066,37.5879909,휘경2동
124.0,33.0,
127.057,37.5772,전농1동
127.0615676888,37.576659035885,전농2동
127.065876,37.576583,전농2동
127.06444,37.57675,전농2동
127.065738,37.577062,전농2동
127.0512380162,37.5718443706,답십리1동
127.051051,37.57528,전농1동
127.05045,37.575637,전농1동
127.05193,37.575672,전농1동
127.050976,37.576241,전농1동
127.053496,37.576318,전농1동
127.051244,37.576666,전농1동
127.052821,37.576692,전농1동
127.053378,37.57744,전농1동
127.054665,37.577457,전농1동
127.053785,37.577959,전농1동
127.05492658,37.575223795,전농1동
127.0455231,37.5722445,답십리1동
127.05930899,37.583377999,전농2동
127.057001,37.584627999999,휘경2동
127.0466029143,37.5815085544,청량리동
127.03715,37.58051,제기동
127.035574,37.578569,제기동
127.047938,37.58065,전농1동
127.05164969,37.5863934,청량리동
127.032804,37.577729,용신동
127.0649124881,37.596773978618,이문1동
127.0684348,37.5913114,휘경2동
127.0646705,37.5922097,휘경1동
127.0657454,37.5929142,휘경1동
127.068641,37.600003,이문2동
127.0579424137,37.598296677154,이문1동
127.061848,37.598454,이문1동
127.0618735,37.5984798,이문1동
127.060272,37.593703,이문1동
127.0745748983,37.5763369083,장안2동
127.072646006,37.5671371505,장안1동
127.0729469812,37.56818211979,장안1동
127.0747301236,37.56854140273,장안1동
127.073825206,37.56917717383,장안1동
127.0742445471,37.56970399311,장안1동
127.0747257151,37.56979378906,장안1동
127.0747324371,37.5708569591,장안1동
127.0758021995,37.57091033677,장안1동
127.0751518,37.574395,장안2동
127.075432,37.575951,장안2동
127.075372,37.5761,장안2동
127.0731573307,37.581875303424,휘경2동
127.0742974,37.581466,휘경2동
127.0702141828,37.5714489836,장안1동
127.0700127637,37.57152658879,장안1동
127.0667253608,37.5637529004,장안1동
127.0721803,37.5668181,장안1동
127.0714468057,37.570042601551,장안2동
127.072201739,37.5712495658,장안2동
127.0714918,37.5684925,장안2동
127.0708765,37.57472,장안2동
127.0615656502,37.5766579558,전농2동
127.0555651,37.5819005,전농2동
127.0555923227,37.581929932117,전농2동
127.060065124,37.5745594117,답십리2동
127.0611342121,37.58065859316,전농2동
127.0361829,37.5734258,용신동
127.03711337,37.575486881,용신동
127.0349611,37.5797865,제기동
127.03496111,37.579786542,제기동
127.0357839,37.5799573,제기동
127.0566357621,37.600692415215,이문1동
127.0398969,37.5743932,용신동
127.0401814,37.5746807,용신동
127.0397475073,37.5744184359,용신동
127.0505798,37.5689571,답십리1동
127.02371932,37.574802625,용신동
127.0478079,37.5712994,답십리1동
127.070633,37.563434,장안1동
127.0313701,37.578751,용신동
127.0710129,37.58302,휘경2동
127.0685402999,37.5878408461,휘경2동
127.060682,37.564884,장안1동
127.0685922,37.5901329,휘경2동
127.0623903482,37.566476278821,장안1동
127.062288496,37.566498857498,장안1동
127.069011,37.579648,장안2동
127.062187,37.567286,답십리2동
127.06762,37.595807,이문1동
127.0700175717,37.6008358807,이문2동
127.0697665683,37.6012576929,이문2동
127.069988,37.602649,이문2동
127.07,37.6025,이문2동
127.064,37.604,이문2동
127.066,37.604,이문2동
127.064,37.6048,이문2동
127.066,37.6049,이문2동
127.0460594,37.586237,청량리동
124.0,33.0,
127.0557958977,37.59150919098,회기동
127.04488299,37.590572308,청량리동
127.0473764,37.5921192,청량리동
127.0550734246,37.590633766,회기동
127.05422714,37.58997355,회기동
127.068306949,37.5877184463,휘경2동
127.0655304759,37.5899977291,휘경2동
127.0741594594,37.5820674907,휘경2동
127.0718963113,37.5832365781,휘경2동
127.0660327409,37.594606923535,휘경1동
127.0649278,37.5937271,휘경1동
126.9336732,37.493303809,상도3동
126.976675,37.478658,사당1동
126.9499783,37.5145526,노량진1동
126.930734046,37.513748188152,대방동
126.931894,37.514185,대방동
126.95,37.511,노량진1동
126.9544921,37.5100528,노량진1동
126.931298,37.513933,대방동
126.92637413,37.5000083801,대방동
126.9259166877,37.509731742,대방동
126.9809567,37.47830829,사당1동
126.9815203875,37.484759606903,사당1동
126.98118533,37.497512,사당2동
126.9819657575,37.49463472,사당2동
126.933,37.505,상도2동
126.934,37.5115,대방동
126.9451234837,37.507424842438,노량진1동
126.9478047,37.5096281131,노량진1동
126.950091,37.509792,노량진1동
126.950092,37.509792,노량진1동
126.950095,37.509792,노량진1동
126.949,37.509,노량진1동
126.9498002385,37.509059543164,노량진1동
126.928305,37.4955537,신대방2동
126.923946,37.490678,신대방2동
126.9241797,37.49376662,신대방2동
126.925353,37.492358,신대방2동
126.9715998344,37.4909601775,사당3동
126.96887,37.486471,사당3동
126.9803038558,37.484510732028,사당1동
126.969497039,37.478807752954,사당4동
126.969576099,37.479005995387,사당4동
126.972,37.4809,사당4동
126.972282,37.4873441,사당3동
126.973401,37.488328,사당3동
126.9691901744,37.489609684107,사당3동
126.973652,37.489226,사당3동
126.9714780042,37.490192489724,사당3동
126.978768,37.484745,사당3동
126.9617042203,37.489400443185,사당5동
126.966973,37.485628,사당5동
126.963079568,37.491752622,사당5동
126.967,37.4885,사당3동
126.970759,37.486187,사당3동
126.9330779992,37.5051697239,상도2동
126.9482719062,37.4947509126,상도1동
126.9532620463,37.4931852401,상도1동
126.9493141059,37.5054012556,상도1동
126.9431253448,37.4995058611,상도4동
126.941856308,37.505571263634,상도2동
126.9499330661,37.499847720789,상도1동
126.9516675671,37.496788625778,상도1동
126.956713,37.496811,상도1동
126.957,37.4963,상도1동
126.957483,37.493362,상도1동
126.944142,37.505886,상도2동
126.943,37.5063,노량진1동
126.955,37.503,흑석동
126.9552741041,37.49824246862,상도1동
126.9550137664,37.49863881253,상도1동
126.9539223416,37.49885012834,상도1동
126.9553074691,37.49918403277,상도1동
126.9540917196,37.49926465713,상도1동
126.9543289228,37.49972876723,상도1동
126.9554173928,37.49975170818,상도1동
126.9544670563,37.50038880748,상도1동
126.9544584391,37.50061180313,상도1동
126.9552217812,37.50064363015,상도1동
126.9551708878,37.50064811588,상도1동
126.956335,37.498317,상도1동
126.9588453,37.49834108,상도1동
126.9597721,37.5001922,흑석동
124.0,33.0,
126.9627337592,37.501910349999,흑석동
126.908,37.4873,신대방1동
126.9070488,37.48588138,신대방1동
126.908456,37.4894567,신대방1동
126.9240940365,37.4912743812,신대방2동
126.906937744,37.487899553,신대방1동
126.911691628,37.4952734403,신대방1동
126.9145364705,37.4915778003,신대방1동
126.929482848,37.512154923292,대방동
126.929188708,37.512217817611,대방동
126.9315910893,37.510996777319,대방동
126.9315078,37.5110844,대방동
126.9249742,37.5098119,대방동
126.94364257,37.497001942,상도4동
126.943220597,37.49617849052,상도4동
126.917717321,37.49467231433,신대방2동
126.922894,37.505694,대방동
126.928467032,37.51285934813,대방동
126.91060149,37.493103626,신대방1동
126.9136603,37.49433064,신대방1동
126.9154,37.4293,석수1동
126.917075,37.4956179,신대방2동
126.917608,37.49419199999,신대방2동
126.92452984,37.498030499,신대방2동
126.9230798,37.4983043,대방동
126.9256082,37.5116136,대방동
126.9395607,37.5122236,노량진2동
126.94367648,37.510265299,노량진1동
126.9433204,37.502222,상도2동
126.976775,37.503803,사당2동
126.9645145496,37.5051797465,흑석동
126.9607195,37.5055471,흑석동
126.9563573003,37.50243255168,흑석동
126.9559721061,37.5035856959,흑석동
126.9548973188,37.5042250043,흑석동
126.9558244243,37.50470288749,흑석동
126.9589676787,37.50622671998,흑석동
126.9653721,37.503001,흑석동
126.9508850152,37.5451180951,아현동
126.948461,37.544543,염리동
126.9484094228,37.5446845599,염리동
126.93552005,37.550314512,신수동
126.883436542,37.58704996209,상암동
126.88343733,37.587050863,상암동
126.942237,37.5563,대흥동
126.9389738,37.55493,대흥동
126.942372,37.549151,대흥동
126.95025433,37.541788818,도화동
126.948545,37.536343,도화동
126.9462935739,37.5412670266,용강동
126.9295552,37.5484412,서강동
126.9320622462,37.5477360786,서강동
126.9351045337,37.5471575466,신수동
126.9365446997,37.547595313672,신수동
126.936659,37.547699,신수동
126.9478769,37.5429883,용강동
126.9361631,37.5466564,신수동
126.944233,37.542907,용강동
126.918205,37.556382,서교동
126.91765,37.554488,서교동
126.89778505,37.55503247,망원1동
126.89835916,37.555004194,망원1동
126.950603,37.544889,아현동
126.950621964,37.5459144686,아현동
126.954,37.5463,공덕동
126.952584,37.546787,아현동
126.953028,37.547398,아현동
126.953763,37.546993,공덕동
126.952198,37.550777,아현동
126.954621,37.553968,아현동
126.943086,37.539396,용강동
126.9585631,37.5553207,공덕동
126.9582533,37.5556531,공덕동
126.945149,37.540144,용강동
126.946366,37.540435,용강동
126.94705406,37.541432162,용강동
