행정동코드,시간대구분,남자25세부터64세생활인구수,여자25세부터64세생활인구수,행정동
11215860,12시~14시,0.06561771044536016,0.10033766013751426,구의제2동
11215870,12시~14시,0.143282850053535,0.18868782128694922,구의제3동
11230536,12시~14시,0.23630954423062273,0.264311027941324,용신동
11230545,12시~14시,0.15245204209915064,0.15392630173463687,제기동
11230560,12시~14시,0.13823046156947794,0.17525759711912825,전농제1동
11230570,12시~14시,0.05315531106585779,0.0680185300968066,전농제2동
11230600,12시~14시,0.08400546554912033,0.1133439189213408,답십리제1동
11230610,12시~14시,0.08586595916249483,0.10930862374397143,답십리제2동
11230650,12시~14시,0.1848341054647339,0.20487567796148043,장안제1동
11230660,12시~14시,0.11622120614236736,0.16442292307837322,장안제2동
11230705,12시~14시,0.08163038350464438,0.09032513130888825,청량리동
11230710,12시~14시,0.07106731731643406,0.0956653284693948,회기동
11230720,12시~14시,0.05465544728704043,0.0656680198883286,휘경제1동
11230730,12시~14시,0.05622045014872665,0.07194180314607797,휘경제2동
11230740,12시~14시,0.07788687564710775,0.08184286501133106,이문제1동
11230750,12시~14시,0.03495413237108848,0.04753658592838236,이문제2동
11260520,12시~14시,0.07064081054892789,0.09113278150827733,면목제2동
11260540,12시~14시,0.05038843029404387,0.0687369512605099,면목제4동
11260550,12시~14시,0.03324726997009034,0.03960718044812114,면목제5동
11260565,12시~14시,0.10298545504351878,0.1443888435970077,면목본동
11260570,12시~14시,0.06629154747032799,0.09556861551057175,면목제7동
11260575,12시~14시,0.06922207516352502,0.09465554584014144,면목제3.8동
11260580,12시~14시,0.05605701139579694,0.09249110857708734,상봉제1동
11260590,12시~14시,0.11369314667423289,0.16183053079344867,상봉제2동
11260600,12시~14시,0.0410033623207164,0.06457660266014509,중화제1동
11260610,12시~14시,0.0967622381990023,0.12439556589126813,중화제2동
11260620,12시~14시,0.08279078931944651,0.12372233300068586,묵제1동
11260630,12시~14시,0.06313038068757272,0.08764654914635907,묵제2동
11260655,12시~14시,0.15431411872459697,0.216582818718583,망우본동
11260660,12시~14시,0.033199290563126524,0.043551288056581636,망우제3동
11260680,12시~14시,0.1230888617050239,0.1701615983664836,신내1동
11260690,12시~14시,0.05321661776737194,0.09264438942115766,신내2동
11290525,12시~14시,0.07588877196638819,0.11501359148310122,성북동
11290555,12시~14시,0.09741865089834877,0.14096377059518736,삼선동
11290575,12시~14시,0.08733858480691555,0.13079034797352906,동선동
11290580,12시~14시,0.026798902745450704,0.04145024746679604,돈암제1동
11290590,12시~14시,0.02442154391538973,0.047930612687422366,돈암제2동
11290600,12시~14시,0.1320344067587918,0.1350346958553463,안암동
11290610,12시~14시,0.05031172231192889,0.07210914030613086,보문동
11290620,12시~14시,0.03226071857437915,0.05420524632026717,정릉제1동
11290630,12시~14시,0.05473941564901061,0.08224927189225717,정릉제2동
11290640,12시~14시,0.052424824230384276,0.049333283832454805,정릉제3동
11290650,12시~14시,0.046847468576306395,0.07165789361582625,정릉제4동
11290660,12시~14시,0.0846532213309211,0.15879668813305223,길음제1동
11290685,12시~14시,0.051439986029377244,0.08833910034122847,길음제2동
11290705,12시~14시,0.14070433470546992,0.1917825511757726,종암동
11290715,12시~14시,0.06968068464418034,0.11336311637024507,월곡제1동
11290725,12시~14시,0.09207504983553647,0.12269568660214156,월곡제2동
11290760,12시~14시,0.057088512235471525,0.09006148684684662,장위제1동
11290770,12시~14시,0.03454478414042121,0.050343776126128253,장위제2동
11290780,12시~14시,0.014403882897068107,0.019558070420735235,장위제3동
11290810,12시~14시,0.10394099201503061,0.1327802314275682,석관동
11305534,12시~14시,0.07123178633759071,0.09996833403398411,삼양동
11305535,12시~14시,0.08594857239114856,0.11467515141760667,미아동
11305545,12시~14시,0.12447701097855332,0.2029927801066562,송중동
11305555,12시~14시,0.09080767286266456,0.13645283792201465,송천동
11305575,12시~14시,0.05269822761393571,0.09389637232638852,삼각산동
11305590,12시~14시,0.075833715378,0.09560699417942085,
11305600,12시~14시,0.03499115390568677,0.04768593623037415,
11305606,12시~14시,0.03721812946447696,0.05780009118422906,
11305610,12시~14시,0.05792611890256749,0.07825857009031381,
11305620,12시~14시,0.06032064526013145,0.08518990449722878,
11305630,12시~14시,0.12483311838918612,0.1617508704642361,
11305645,12시~14시,0.06694326309367345,0.08973221428556054,우이동
11305660,12시~14시,0.09456981478153675,0.13582762012068955,인수동
11320511,12시~14시,0.07871476509888493,0.1179427768067815,창제1동
11320512,12시~14시,0.08945418946054061,0.13068159764844542,창제2동
11320513,12시~14시,0.025186667175113846,0.033703389845251494,창제3동
11320514,12시~14시,0.09994666821592052,0.15426414032131341,창제4동
11320515,12시~14시,0.06859097385898237,0.10900780446610764,창제5동
11320521,12시~14시,0.0655831336070089,0.0772517086290095,도봉제1동
11320522,12시~14시,0.06701074061211217,0.09013211675619329,도봉제2동
11320660,12시~14시,0.04816108788339887,0.07246294653252926,쌍문제1동
11320670,12시~14시,0.05320645678816094,0.08386764820491163,쌍문제2동
11320680,12시~14시,0.04979870808423251,0.0709013268982873,쌍문제3동
11320681,12시~14시,0.026610877656557484,0.05467180117253194,쌍문제4동
11320690,12시~14시,0.09565285007143856,0.1310671024800954,방학제1동
11320700,12시~14시,0.033455248418377076,0.04547238122658942,방학제2동
11320710,12시~14시,0.05139971000177243,0.08240700547036243,방학제3동
11350560,12시~14시,0.08100929019242524,0.0954477926303664,월계1동
11350570,12시~14시,0.05243286597902869,0.07317005038092612,월계2동
11350580,12시~14시,0.0803249014401528,0.1162304799236609,월계3동
11350595,12시~14시,0.16559063160065243,0.2250671135689293,공릉1동
11350600,12시~14시,0.15023053790545768,0.201763325190985,공릉2동
11350611,12시~14시,0.08320309387702729,0.12976367648165552,하계1동
11350612,12시~14시,0.03224116129559863,0.05922996266985239,하계2동
11350619,12시~14시,0.05048048066244985,0.0969844356048623,중계본동
11350621,12시~14시,0.054281578946874326,0.10229698851236863,중계1동
11350624,12시~14시,0.040836098786400446,0.06566723201151589,중계4동
11350625,12시~14시,0.10266033060796062,0.18136945431009435,중계2.3동
11350630,12시~14시,0.12969896202257533,0.19522550123834867,상계1동
11350640,12시~14시,0.11113625158016521,0.17689092359408762,상계2동
11350665,12시~14시,0.06353113220538426,0.09004867640010755,상계3.4동
11350670,12시~14시,0.05832932802023094,0.08811143120701279,상계5동
11350695,12시~14시,0.18016997562492518,0.31799694377303767,상계6.7동
11350700,12시~14시,0.03279208191031828,0.06602753555223492,상계8동
11350710,12시~14시,0.03915428943511111,0.07470947513339711,상계9동
11350720,12시~14시,0.042907319042921124,0.08003629255764852,상계10동
11380510,12시~14시,0.12262248538256887,0.19686411186253674,녹번동
11380520,12시~14시,0.10708760902771405,0.176018811586834,불광제1동
11380530,12시~14시,0.0642232024609463,0.0936803634197982,불광제2동
11380551,12시~14시,0.08166974708904134,0.12312306214942459,갈현제1동
11380552,12시~14시,0.06414458414470713,0.10313689774215584,갈현제2동
11380560,12시~14시,0.07265788807984683,0.11733051781846277,구산동
11380570,12시~14시,0.12219157173367534,0.19234314785681242,대조동
11380580,12시~14시,0.08648157317453678,0.14600669261397792,응암제1동
11380590,12시~14시,0.04050776823270463,0.07036508798282312,응암제2동
11380600,12시~14시,0.08012311886981185,0.11527148975183957,응암제3동
11380625,12시~14시,0.14496893069826136,0.2279918035379692,역촌동
11380631,12시~14시,0.07272891226967558,0.11169041864088594,신사제1동
11380632,12시~14시,0.03729021122211994,0.054025270449444385,신사제2동
11380640,12시~14시,0.03608268175141885,0.044503925004858294,증산동
11380650,12시~14시,0.05338122335926419,0.048226296406172625,수색동
11380690,12시~14시,0.21933229450566677,0.37384132649101287,진관동
11410520,12시~14시,0.05306851388424684,0.07936416538525368,천연동
11410555,12시~14시,0.22056438599749872,0.25633886143590123,북아현동
11410565,12시~14시,0.2843851779447102,0.3326662740508868,충현동
11410585,12시~14시,0.2956569885032439,0.4453912049200457,신촌동
11410615,12시~14시,0.16544711015346125,0.22682456060390457,연희동
11410620,12시~14시,0.07326184047256085,0.10696053847782144,홍제제1동
11410640,12시~14시,0.04499471508753548,0.06306572334920173,홍제제3동
11410655,12시~14시,0.017013367497615225,0.02430980835090739,홍제제2동
11410660,12시~14시,0.03228202490132186,0.04893602464521407,홍은제1동
11410685,12시~14시,0.08668452729756904,0.12072907813988173,홍은제2동
11410690,12시~14시,0.0355384216536216,0.05818710989799514,남가좌제1동
11410700,12시~14시,0.065504675502948,0.09704702642634647,남가좌제2동
11410710,12시~14시,0.032354997317102036,0.05616557276494147,북가좌제1동
11410720,12시~14시,0.11795761040962338,0.17477014937295912,북가좌제2동
11440555,12시~14시,0.12973054533377545,0.18005670742698984,아현동
11440565,12시~14시,0.1857190144908276,0.2543806577391359,공덕동
11440585,12시~14시,0.09231077188986266,0.12585086495548034,도화동
11440590,12시~14시,0.14715492526310273,0.1895954862437698,용강동
11440600,12시~14시,0.10014063385881883,0.12788399442314666,대흥동
11440610,12시~14시,0.0460726212217675,0.06986916963754557,염리동
11440630,12시~14시,0.063640308241926,0.08906390194835895,신수동
11440655,12시~14시,0.10747735719204754,0.1354339348189585,서강동
11440660,12시~14시,0.42764129536872425,0.5640972668978474,서교동
11440680,12시~14시,0.1177469027123908,0.1606145971753298,합정동
11440690,12시~14시,0.0701329979118065,0.10369638010925583,망원제1동
11440700,12시~14시,0.06421582167171115,0.0915254714039763,망원제2동
11440710,12시~14시,0.0843580726066629,0.11190944351493384,연남동
11440720,12시~14시,0.09224217037461384,0.1227198840255968,성산제1동
11440730,12시~14시,0.1333862803406491,0.20011040042301298,성산제2동
11440740,12시~14시,0.35626720405355466,0.36795063870238653,상암동
11470510,12시~14시,0.22177190935309216,0.34486706405372003,목1동
11470520,12시~14시,0.06833910639190324,0.10876930181865821,목2동
11470530,12시~14시,0.06170039288545659,0.09895636517360913,목3동
11470540,12시~14시,0.04625414697050194,0.07861531870542493,목4동
11470550,12시~14시,0.11178959340352979,0.20481580937447844,목5동
11470560,12시~14시,0.05178845707203801,0.062081840326220036,신월1동
11470570,12시~14시,0.043212374114039165,0.06310381202333229,신월2동
11470580,12시~14시,0.050566320174536564,0.05756752392617409,신월3동
11470590,12시~14시,0.025436950974931014,0.03937519338096619,신월4동
11470600,12시~14시,0.02192469959622029,0.03145171561212265,신월5동
11470610,12시~14시,0.009239830583273718,0.013305625267616479,신월6동
11470611,12시~14시,0.04777541072452983,0.062416537904103744,신월7동
11470620,12시~14시,0.0508026264400321,0.0865334460213457,신정1동
11470630,12시~14시,0.031390407857023656,0.051618767801047474,신정2동
11470640,12시~14시,0.12461747738352322,0.19410654910677513,신정3동
11470650,12시~14시,0.13008823124294833,0.17000888779685938,신정4동
11470670,12시~14시,0.05207307860222071,0.09649819614390476,신정6동
11470680,12시~14시,0.06219105164486871,0.10794068841479648,신정7동
11500510,12시~14시,0.1368337739678102,0.18106746724107098,염창동
11500520,12시~14시,0.10434774878686935,0.13596124541150084,등촌제1동
11500530,12시~14시,0.04103224674011188,0.06601783117165994,등촌제2동
11500535,12시~14시,0.20833241331676497,0.28102054276251887,등촌제3동
11500540,12시~14시,0.19137010196240678,0.2643413765209889,화곡제1동
11500550,12시~14시,0.0355241936182865,0.0498126753216416,화곡제2동
11500560,12시~14시,0.05513609927351061,0.08794130763533702,화곡제3동
11500570,12시~14시,0.04906984764897501,0.0766054993288601,화곡제4동
11500590,12시~14시,0.09571981845257325,0.13935308736897775,화곡본동
11500591,12시~14시,0.08462113836447344,0.10974210252166786,화곡제6동
11500593,12시~14시,0.08818560661029638,0.1295935196909786,화곡제8동
11500603,12시~14시,0.39286717793260695,0.37150294119563765,가양제1동
11500604,12시~14시,0.058592670577657505,0.07650810464181206,가양제2동
11500605,12시~14시,0.04699002039675404,0.05468488789212443,가양제3동
11500611,12시~14시,0.15179295065509496,0.20065756937484674,발산제1동
11500615,12시~14시,0.1305147894792766,0.20563831903307717,우장산동
11500620,12시~14시,0.1950928254793108,0.1968494585446904,공항동
11500630,12시~14시,0.12670487346453713,0.16645237727989834,방화제1동
11500640,12시~14시,0.12935636954565663,0.14149434690208607,방화제2동
11500641,12시~14시,0.060252792790960324,0.07378900194592987,방화제3동
11530510,12시~14시,0.13868873431882311,0.20662866606183905,신도림동
11530520,12시~14시,0.05020439269207755,0.06705260154112126,구로제1동
11530530,12시~14시,0.21778963750280997,0.22934093326367003,구로제2동
11530540,12시~14시,0.4205024441401457,0.3574856448922513,구로제3동
11530550,12시~14시,0.0684032625333465,0.08042453471111678,구로제4동
11530560,12시~14시,0.17148766644179653,0.22113976320063078,구로제5동
11530595,12시~14시,0.06665787732064271,0.04931424359180275,가리봉동
11530720,12시~14시,0.08092923600889004,0.10376922188028775,고척제1동
11530730,12시~14시,0.04491803638877791,0.06558701215254768,고척제2동
11530740,12시~14시,0.09897678953359174,0.13504513492651635,개봉제1동
11530750,12시~14시,0.06445495520987092,0.10033188041182285,개봉제2동
11530760,12시~14시,0.04315802660513286,0.06316916373779946,개봉제3동
11530770,12시~14시,0.05152693112015244,0.06328275548609535,오류제1동
11530780,12시~14시,0.17711275971949297,0.2514176669330982,오류제2동
11530790,12시~14시,0.07023673079282464,0.10048119789773907,수궁동
11545510,12시~14시,0.7523273476558587,0.5840977316822653,가산동
11545610,12시~14시,0.2130032616760194,0.21496040135023153,독산제1동
11545620,12시~14시,0.046220673581471375,0.05998609599582469,독산제2동
11545630,12시~14시,0.08802828806085618,0.10673704542424609,독산제3동
11545640,12시~14시,0.03947819088555536,0.05066855713818513,독산제4동
11545670,12시~14시,0.12713318280559635,0.16443338992904494,시흥제1동
11545680,12시~14시,0.03507105916087315,0.059081625592170964,시흥제2동
11545690,12시~14시,0.044070295477866825,0.03327979886895019,시흥제3동
11545700,12시~14시,0.02509962868335047,0.04032330569532096,시흥제4동
11545710,12시~14시,0.030354591498580632,0.04039337538098399,시흥제5동
11560515,12시~14시,0.07234603178973316,0.09492959084916076,영등포본동
11560535,12시~14시,0.35588285602059533,0.4296258204085368,영등포동
11560540,12시~14시,0.9726036585979773,0.8334035716099046,여의동
11560550,12시~14시,0.1357957568986322,0.1671595447458168,당산제1동
11560560,12시~14시,0.17334200565439825,0.22703119855109563,당산제2동
11560585,12시~14시,0.046370395474739284,0.05672064009396223,도림동
11560605,12시~14시,0.2604811610062041,0.31240493483039666,문래동
11560610,12시~14시,0.10624082152759166,0.12424093710339495,양평제1동
11560620,12시~14시,0.1954493042917296,0.20398165840338656,양평제2동
11560630,12시~14시,0.0706704393188721,0.08099689707444176,신길제1동
11560650,12시~14시,0.03752275372990686,0.05186656639652579,신길제3동
11560660,12시~14시,0.014788821565699873,0.019058519653769798,신길제4동
11560670,12시~14시,0.013455784808313241,0.02101654163095784,신길제5동
11560680,12시~14시,0.07057224612471841,0.11296217979031004,신길제6동
11560690,12시~14시,0.03585068780154013,0.05218559120928648,신길제7동
11560700,12시~14시,0.06862518956019252,0.09911065644389334,대림제1동
11560710,12시~14시,0.08077517504640964,0.0895088886476934,대림제2동
11560720,12시~14시,0.1143237450657773,0.13559306560974932,대림제3동
11590510,12시~14시,0.20088385902572514,0.18992528614550974,노량진제1동
11590520,12시~14시,0.08836905841771728,0.08469605721342212,노량진제2동
11590530,12시~14시,0.14880690217132636,0.19924099372735396,상도제1동
11590540,12시~14시,0.07632777417361865,0.11553511720145465,상도제2동
11590550,12시~14시,0.05157432677094005,0.0803184626792083,상도제3동
11590560,12시~14시,0.06142410957743691,0.09421954810407564,상도제4동
11590605,12시~14시,0.1241062538631593,0.16502878868486673,흑석동
11590620,12시~14시,0.10409469970265102,0.1399915253926744,사당제1동
11590630,12시~14시,0.11435468092176415,0.16550383833417803,사당제2동
11590640,12시~14시,0.055233471787469374,0.08998163519498957,사당제3동
11590650,12시~14시,0.03337688287811706,0.04569829490223183,사당제4동
11590651,12시~14시,0.025488796731452722,0.0380327377421289,사당제5동
11590660,12시~14시,0.17127307536006356,0.22629420400354092,대방동
11590670,12시~14시,0.049313447217628176,0.06785258043444835,신대방제1동
11590680,12시~14시,0.11899747584286235,0.15725335070155064,신대방제2동
11620525,12시~14시,0.07395189902153106,0.08973922156975217,보라매동
11620545,12시~14시,0.015197158110059363,0.024128513054480986,청림동
11620565,12시~14시,0.06785492072864664,0.10624014163416012,성현동
11620575,12시~14시,0.09268407325399897,0.11725761106443827,행운동
11620585,12시~14시,0.11741395889242714,0.12172285984325765,낙성대동
11620595,12시~14시,0.1681494526988075,0.20493765964855454,청룡동
11620605,12시~14시,0.10092017612359147,0.13074453944076658,은천동
11620615,12시~14시,0.06686660022867649,0.08281434875106203,중앙동
11620625,12시~14시,0.07874689221786517,0.10799280882643023,인헌동
11620630,12시~14시,0.08185019151932056,0.1031549027766516,남현동
11620645,12시~14시,0.09849713938737806,0.10532277308023141,서원동
11620655,12시~14시,0.054572631713845215,0.05983581932243723,신원동
11620665,12시~14시,0.07285272729134071,0.05431834636466594,서림동
11620685,12시~14시,0.0764427812018216,0.09095080231230315,신사동
11620695,12시~14시,0.1397289591056303,0.142043945295587,신림동
11620715,12시~14시,0.019562427919508383,0.032919448767905854,난향동
11620725,12시~14시,0.1646095101656643,0.16652432339144155,조원동
11620735,12시~14시,0.24670601943715126,0.17182243008501027,대학동
11620745,12시~14시,0.07943701122632145,0.0815112515625351,삼성동
11620765,12시~14시,0.07129336550718632,0.09740724900134594,미성동
11620775,12시~14시,0.05241297333391737,0.07005929722622288,난곡동
11650510,12시~14시,0.2093960613133168,0.22550334668087055,서초1동
11650520,12시~14시,0.35316459361168673,0.3739804333647401,서초2동
11650530,12시~14시,0.5466066576696009,0.5720667885529439,서초3동
11650531,12시~14시,0.2517282181265443,0.3418986781147553,서초4동
11650540,12시~14시,0.1889800304607053,0.23054881237081867,잠원동
11650550,12시~14시,0.01550923228727959,0.02123089090818292,반포본동
11650560,12시~14시,0.1690917946695694,0.213169153847088,반포1동
11650570,12시~14시,0.057555120822815733,0.08045888230787714,반포2동
11650580,12시~14시,0.08750170959639096,0.13988302689627347,반포3동
11650581,12시~14시,0.22054697146332944,0.3941969967962988,반포4동
11650590,12시~14시,0.08132081346397278,0.12123881614933446,방배본동
11650600,12시~14시,0.103382205606607,0.14004104610406687,방배1동
11650610,12시~14시,0.09654038471724458,0.12555325869822015,방배2동
11650620,12시~14시,0.06913849269032196,0.08543073363877988,방배3동
11650621,12시~14시,0.10347837590133793,0.1505523507612436,방배4동
11650651,12시~14시,0.3424437327692329,0.35766185976325693,양재1동
11650652,12시~14시,0.3105697723627828,0.2830808359716739,양재2동
11650660,12시~14시,0.12564520249007016,0.13497157147044178,내곡동
11680510,12시~14시,0.2428384708085617,0.3506495070549488,신사동
11680521,12시~14시,0.32439288493052676,0.3715553763595475,논현1동
11680531,12시~14시,0.37983099582615865,0.416152031647017,논현2동
11680545,12시~14시,0.27133407379281743,0.4017864087302879,압구정동
11680565,12시~14시,0.2968476882333362,0.4405839830200463,청담동
11680580,12시~14시,0.37844558688520763,0.39902265190670916,삼성1동
11680590,12시~14시,0.2781438789091163,0.31437147251200825,삼성2동
11680600,12시~14시,0.07745003052587174,0.14934773812953342,대치1동
11680610,12시~14시,0.33508542150471826,0.37327763679413095,대치2동
11680630,12시~14시,0.2209391878561543,0.26752194433165033,대치4동
11680640,12시~14시,1.0,1.0,역삼1동
11680650,12시~14시,0.35050808308776354,0.4256009763229599,역삼2동
11680655,12시~14시,0.17631931768782322,0.2329313729164674,도곡1동
11680656,12시~14시,0.12489435880730212,0.19672041201417925,도곡2동
11680660,12시~14시,0.02472410311263432,0.024927020328141022,개포1동
11680670,12시~14시,0.07535979936451177,0.10370894739021888,개포2동
11680690,12시~14시,0.06733877554767638,0.07458871629602387,개포4동
11680700,12시~14시,0.1577601577569452,0.22053037519360275,세곡동
11680720,12시~14시,0.0782958960279306,0.15153524793649079,일원본동
11680730,12시~14시,0.0712595725309865,0.0953439420184408,일원1동
11680740,12시~14시,0.05693110057623882,0.06987839511831294,일원2동
11680750,12시~14시,0.13585866998066493,0.14213059513548243,수서동
11710510,12시~14시,0.051910999678136394,0.07898395517890568,풍납1동
11710520,12시~14시,0.18286415401027736,0.3121700181562339,풍납2동
11710531,12시~14시,0.043813206000121396,0.058471742859301595,거여1동
11710532,12시~14시,0.04426159111192386,0.06211015833846631,거여2동
11710540,12시~14시,0.03181290606232154,0.03747383229775223,마천1동
11710550,12시~14시,0.05784395890166291,0.07553719831726952,마천2동
11710561,12시~14시,0.06348033975794114,0.09457610174782438,방이1동
11710562,12시~14시,0.17944660994141143,0.21632446823268486,방이2동
11710566,12시~14시,0.06831902104810476,0.10203779716490308,오륜동
11710570,12시~14시,0.14708029654495838,0.2087293500845947,오금동
11710580,12시~14시,0.12635040208177492,0.18448424014858983,송파1동
11710590,12시~14시,0.0610059281102891,0.09594378168913796,송파2동
11710600,12시~14시,0.14594123842507367,0.20485894836651158,석촌동
11710610,12시~14시,0.11893652712993702,0.17204859536548758,삼전동
11710620,12시~14시,0.21749096651299288,0.25616456493983797,가락본동
11710631,12시~14시,0.11202502802960068,0.15865441723898688,가락1동
11710632,12시~14시,0.09826112058653733,0.15562233840906825,가락2동
11710641,12시~14시,0.09276177494109354,0.1139227352844531,문정1동
11710642,12시~14시,0.34584374737266677,0.34960775534524624,문정2동
11710646,12시~14시,0.1298195184926953,0.1703475871675502,장지동
11710647,12시~14시,0.11969507728601728,0.19290721798289082,위례동
11710650,12시~14시,0.15365851820617393,0.20203694307617384,잠실본동
11710670,12시~14시,0.10452521830831599,0.18258796157258034,잠실2동
11710680,12시~14시,0.1482581343838655,0.2619108432156868,잠실3동
11710690,12시~14시,0.05035521137356684,0.09022524974084872,잠실4동
11710710,12시~14시,0.2609883828256561,0.35986658079593326,잠실6동
11710720,12시~14시,0.0177869741587079,0.028287087572142322,잠실7동
11740515,12시~14시,0.19122056303097346,0.23008284032847234,강일동
11740520,12시~14시,0.12109047105104215,0.19963305975946322,
11740530,12시~14시,0.08597866003075663,0.1552828631598024,명일제1동
11740540,12시~14시,0.041831613510225754,0.0742540318580012,명일제2동
11740550,12시~14시,0.06411649374290963,0.09945145884150905,고덕제1동
11740560,12시~14시,0.06154381124287768,0.08278440099312079,고덕제2동
11740570,12시~14시,0.10142540068703308,0.14942432155993957,암사제1동
11740580,12시~14시,0.04252201368623207,0.062125962524584535,암사제2동
11740590,12시~14시,0.040489982897340154,0.06541669410197458,암사제3동
11740600,12시~14시,0.1238812112072078,0.19065994629713842,천호제1동
11740610,12시~14시,0.20255254521057867,0.2894280686574704,천호제2동
