행정동코드,시간대구분,남자25세부터64세생활인구수,여자25세부터64세생활인구수,행정동
11470620,18시~20시,0.09493100916835706,0.14211690695535412,신정1동
11470630,18시~20시,0.056416178800584915,0.08106572383287741,신정2동
11470640,18시~20시,0.22559058391357278,0.33140894358951056,신정3동
11470650,18시~20시,0.21411226049616966,0.26858236824354964,신정4동
11470670,18시~20시,0.08963436519296071,0.14634716222291752,신정6동
11470680,18시~20시,0.11672970587818604,0.1822542079139803,신정7동
11500510,18시~20시,0.2335942403394779,0.31247189322725183,염창동
11500520,18시~20시,0.15181513405594313,0.20936000375583783,등촌제1동
11500530,18시~20시,0.07099424758207426,0.11150761068603451,등촌제2동
11500535,18시~20시,0.2677133480610823,0.3679346075141061,등촌제3동
11500540,18시~20시,0.3383579938481965,0.4586618328303343,화곡제1동
11500550,18시~20시,0.05820247751267263,0.0822757768158903,화곡제2동
11500560,18시~20시,0.10179777210937432,0.15673910315110065,화곡제3동
11500570,18시~20시,0.0910375684471613,0.13481408537639816,화곡제4동
11500590,18시~20시,0.17885446062199836,0.24772898785087408,화곡본동
11500591,18시~20시,0.13634484836643587,0.1697558787988519,화곡제6동
11500593,18시~20시,0.17314497862116954,0.25069844223015547,화곡제8동
11500603,18시~20시,0.432917819391599,0.48147468584867864,가양제1동
11500604,18시~20시,0.09322576784715354,0.12525542375482984,가양제2동
11500605,18시~20시,0.055437223236569314,0.06333744212514222,가양제3동
11500611,18시~20시,0.2047787383463276,0.27782429045493273,발산제1동
11500615,18시~20시,0.21848165848254075,0.3175306797913588,우장산동
11500620,18시~20시,0.25085475965564874,0.2614878154631726,공항동
11500630,18시~20시,0.20668869947787352,0.2730346168029818,방화제1동
11500640,18시~20시,0.18516686071500313,0.19504903420267033,방화제2동
11500641,18시~20시,0.0989136803744351,0.11832821164989432,방화제3동
11530510,18시~20시,0.2285039720746801,0.32184642687261183,신도림동
11530520,18시~20시,0.09325083018543795,0.12103781324078702,구로제1동
11530530,18시~20시,0.2802368620980537,0.28774191639331453,구로제2동
11530540,18시~20시,0.4008276669390309,0.33002939674707926,구로제3동
11530550,18시~20시,0.13148090050849842,0.13856410183746123,구로제4동
11530560,18시~20시,0.27691095881574634,0.3277110154097145,구로제5동
11530595,18시~20시,0.10489479267236362,0.06601308763753033,가리봉동
11530720,18시~20시,0.13165811685947465,0.169313031133158,고척제1동
11530730,18시~20시,0.08417337624717125,0.11177129417020115,고척제2동
11530740,18시~20시,0.18939590875048634,0.24419751675601534,개봉제1동
11530750,18시~20시,0.1395653789799831,0.19784032399940224,개봉제2동
11530760,18시~20시,0.07951283800706141,0.11051243541146497,개봉제3동
11530770,18시~20시,0.10429441182515173,0.12169661328421441,오류제1동
11530780,18시~20시,0.3292630203231949,0.4514540639124743,오류제2동
11530790,18시~20시,0.1309794722694328,0.1829574448519566,수궁동
11545510,18시~20시,0.652640614599451,0.4696531198163126,가산동
11545610,18시~20시,0.30612246209812244,0.31853530242308514,독산제1동
11545620,18시~20시,0.087600349399782,0.10366736816174196,독산제2동
11545630,18시~20시,0.1502214128312529,0.17058589574571872,독산제3동
11545640,18시~20시,0.07510354165405822,0.08417779373507175,독산제4동
11545670,18시~20시,0.21637737261292092,0.26504598926539824,시흥제1동
11545680,18시~20시,0.06965776856779025,0.10592534835481865,시흥제2동
11545690,18시~20시,0.05767241777702764,0.04700086500917263,시흥제3동
11545700,18시~20시,0.049906751644595376,0.06785211920370846,시흥제4동
11545710,18시~20시,0.05905305450425946,0.06877616944122794,시흥제5동
11560515,18시~20시,0.14084891975748906,0.1615992722839945,영등포본동
11560535,18시~20시,0.4797462332571085,0.5476400753253592,영등포동
11560540,18시~20시,0.7363460412136216,0.7106073752765243,여의동
11560550,18시~20시,0.1733185637588475,0.20058683956160187,당산제1동
11560560,18시~20시,0.28515483943341075,0.365102028773512,당산제2동
11560585,18시~20시,0.08737176157129493,0.09909872740531048,도림동
11560605,18시~20시,0.321339616918947,0.3826285810350898,문래동
11560610,18시~20시,0.1234228723070479,0.14338507650861682,양평제1동
11560620,18시~20시,0.24557427543046945,0.2702804248079402,양평제2동
11560630,18시~20시,0.12118426209554886,0.1275488765079683,신길제1동
11560650,18시~20시,0.07465428792516111,0.09350475328869493,신길제3동
11560660,18시~20시,0.026507554821520545,0.03073248266985911,신길제4동
11560670,18시~20시,0.026025528740688347,0.03302391267623984,신길제5동
11560680,18시~20시,0.12971839221170534,0.18943490013411568,신길제6동
11560690,18시~20시,0.06921267519724998,0.09275769155485616,신길제7동
11560700,18시~20시,0.12239577149832132,0.15501004969415047,대림제1동
11560710,18시~20시,0.15722372154755201,0.15358504478313387,대림제2동
11560720,18시~20시,0.20152343611866347,0.22322603735465826,대림제3동
11590510,18시~20시,0.31262651226309157,0.29583277451848894,노량진제1동
11590520,18시~20시,0.1288494565951859,0.11622700453956208,노량진제2동
11590530,18시~20시,0.263420992956954,0.3500117586328815,상도제1동
11590540,18시~20시,0.14382903147658985,0.20778255673376436,상도제2동
11590550,18시~20시,0.09827561487395342,0.1510115877971827,상도제3동
11590560,18시~20시,0.11527358770897814,0.17420633455264078,상도제4동
11590605,18시~20시,0.18294101553135844,0.2363310726510174,흑석동
11590620,18시~20시,0.1818355552923508,0.2362545886282015,사당제1동
11590630,18시~20시,0.21426264824616878,0.29235445548456784,사당제2동
11590640,18시~20시,0.10541443693260052,0.16093409279539633,사당제3동
11590650,18시~20시,0.06331629604672163,0.08828287885378652,사당제4동
11590651,18시~20시,0.04772567204016126,0.0675071033660384,사당제5동
11590660,18시~20시,0.2827978904670866,0.37553548623859745,대방동
11590670,18시~20시,0.08299454195409796,0.10706705730533284,신대방제1동
11590680,18시~20시,0.15072118631569334,0.1983009910295182,신대방제2동
11620525,18시~20시,0.11595220374007992,0.13703950676522797,보라매동
11620545,18시~20시,0.033110758052754,0.04416251990896617,청림동
11620565,18시~20시,0.13532748852932797,0.19782512583437065,성현동
11620575,18시~20시,0.16584947673523945,0.20426196545740172,행운동
11620585,18시~20시,0.19130483608659346,0.2022052395147263,낙성대동
11620595,18시~20시,0.2931340554621873,0.3558309341571983,청룡동
11620605,18시~20시,0.18904538886880093,0.23784970259405883,은천동
11620615,18시~20시,0.11685640629238836,0.14446266867469765,중앙동
11620625,18시~20시,0.1495366145397651,0.20765677758296455,인헌동
11620630,18시~20시,0.14461290468595348,0.18137609550082942,남현동
11620645,18시~20시,0.18243443686340705,0.1956131742238325,서원동
11620655,18시~20시,0.10354576990063685,0.11445488206034876,신원동
11620665,18시~20시,0.12639199963592615,0.09991423475137662,서림동
11620685,18시~20시,0.14430905586759396,0.16672756698088773,신사동
11620695,18시~20시,0.25397851013170203,0.2543059475384993,신림동
11620715,18시~20시,0.04170031995301912,0.05695115779724152,난향동
11620725,18시~20시,0.24932235537519148,0.25476591181384933,조원동
11620735,18시~20시,0.30721064829727,0.19390562027809694,대학동
11620745,18시~20시,0.1398062662192233,0.1435889747245184,삼성동
11620765,18시~20시,0.12668206566982398,0.16383672156344986,미성동
11620775,18시~20시,0.10202795997497624,0.13430301669687192,난곡동
11650510,18시~20시,0.2379727958440528,0.2614149030312588,서초1동
11650520,18시~20시,0.3606886830001564,0.3963623524164078,서초2동
11650530,18시~20시,0.5499987422405531,0.6036821196652229,서초3동
11650531,18시~20시,0.3149938795416239,0.40249001730737893,서초4동
11650540,18시~20시,0.24979795654011722,0.3029150904636729,잠원동
11650550,18시~20시,0.028153383536975708,0.03207768225824809,반포본동
11650560,18시~20시,0.23871800169438717,0.288790272688403,반포1동
11650570,18시~20시,0.08804211122131679,0.11677013787283616,반포2동
11650580,18시~20시,0.13789232153834535,0.2036615323093443,반포3동
11650581,18시~20시,0.2631699629297197,0.4209696432958653,반포4동
11650590,18시~20시,0.12770257320946612,0.1829553877348384,방배본동
11650600,18시~20시,0.14847769915375372,0.20468978953227115,방배1동
11650610,18시~20시,0.14830875845801192,0.18694526524293728,방배2동
11650620,18시~20시,0.09518578450826458,0.12686877361304189,방배3동
11650621,18시~20시,0.14609084330369113,0.21482719823789373,방배4동
11650651,18시~20시,0.38141534458699305,0.4315219750424558,양재1동
11650652,18시~20시,0.33005946647631057,0.3264034588526349,양재2동
11650660,18시~20시,0.14765353582656843,0.1760318424369123,내곡동
11680510,18시~20시,0.314012866997454,0.40185869442742067,신사동
