행정동코드,시간대구분,남자25세부터64세생활인구수,여자25세부터64세생활인구수,행정동
11500605,7시~9시,0.060837248353104056,0.07176237545507563,가양제3동
11500611,7시~9시,0.19559881929576928,0.27664778988428873,발산제1동
11500615,7시~9시,0.1837902883833583,0.2991881131585259,우장산동
11500620,7시~9시,0.26452909266848224,0.2898195561899778,공항동
11500630,7시~9시,0.17739431452893661,0.24857375502745818,방화제1동
11500640,7시~9시,0.16647910998358778,0.17818806682040284,방화제2동
11500641,7시~9시,0.08940646532409488,0.11605539396474701,방화제3동
11530510,7시~9시,0.19153304360049378,0.28126917077037883,신도림동
11530520,7시~9시,0.08041788896861117,0.11635434801348674,구로제1동
11530530,7시~9시,0.26310987257750335,0.3007756592935067,구로제2동
11530540,7시~9시,0.40923350420733495,0.3740436713942007,구로제3동
11530550,7시~9시,0.09004771514038903,0.11897734332649304,구로제4동
11530560,7시~9시,0.21985833836414315,0.2972962087771329,구로제5동
11530595,7시~9시,0.08371684777142696,0.06634568716401826,가리봉동
11530720,7시~9시,0.11252102481166319,0.15600218702967014,고척제1동
11530730,7시~9시,0.07238056776153759,0.112848910649569,고척제2동
11530740,7시~9시,0.1438281686168879,0.21147888268346246,개봉제1동
11530750,7시~9시,0.10853442275251397,0.17493157838176565,개봉제2동
11530760,7시~9시,0.06122350551502399,0.09427433553598641,개봉제3동
11530770,7시~9시,0.06800570032403372,0.08669780984393202,오류제1동
11530780,7시~9시,0.28667545556509283,0.4293696936176459,오류제2동
11530790,7시~9시,0.11015535737992334,0.17390994018110664,수궁동
11545510,7시~9시,0.7348573110431672,0.5816919983088665,가산동
11545610,7시~9시,0.27542395670660674,0.2957292704314666,독산제1동
11545620,7시~9시,0.07190178058757589,0.09727810520891547,독산제2동
11545630,7시~9시,0.12320484248193352,0.1640040984088379,독산제3동
11545640,7시~9시,0.05061466199573607,0.07005376376265088,독산제4동
11545670,7시~9시,0.16077240822382144,0.2143193001691903,시흥제1동
11545680,7시~9시,0.05125445491551882,0.09586190413669499,시흥제2동
11545690,7시~9시,0.05491395733279686,0.04542958856976968,시흥제3동
11545700,7시~9시,0.04104009794637328,0.07133474642320112,시흥제4동
11545710,7시~9시,0.041389389487207176,0.05771993835730736,시흥제5동
11560515,7시~9시,0.10750995864043854,0.1406692633555037,영등포본동
11560535,7시~9시,0.41136842231292176,0.473386012322067,영등포동
11560540,7시~9시,1.0,0.8614634175454261,여의동
11560550,7시~9시,0.15662599422841522,0.20650565840395294,당산제1동
11560560,7시~9시,0.25916026310443896,0.35336119876199523,당산제2동
11560585,7시~9시,0.06756293927324071,0.09052180059883513,도림동
11560605,7시~9시,0.3024286233786659,0.37750529827380375,문래동
11560610,7시~9시,0.12838127144623973,0.15709165924017052,양평제1동
11560620,7시~9시,0.23870645645275784,0.266538859432323,양평제2동
11560630,7시~9시,0.10785345297693923,0.12661006467275945,신길제1동
11560650,7시~9시,0.05471619750716486,0.08198293308726248,신길제3동
11560660,7시~9시,0.01849536934981154,0.024599048857707723,신길제4동
11560670,7시~9시,0.014310841692969013,0.024444637704120017,신길제5동
11560680,7시~9시,0.10949739673695923,0.18233036654960666,신길제6동
11560690,7시~9시,0.05792230746202445,0.08818396981213522,신길제7동
11560700,7시~9시,0.08352731293407686,0.13185244275104555,대림제1동
11560710,7시~9시,0.10863808581856353,0.13326706815732742,대림제2동
11560720,7시~9시,0.1548851311592495,0.20745160712208058,대림제3동
11590510,7시~9시,0.26858385310033667,0.2767656702319291,노량진제1동
11590520,7시~9시,0.12355544537711165,0.12194870509471661,노량진제2동
11590530,7시~9시,0.23103498563088454,0.342624652825276,상도제1동
11590540,7시~9시,0.10701214366553406,0.1693850209351265,상도제2동
11590550,7시~9시,0.08138287731465951,0.13657828927154625,상도제3동
11590560,7시~9시,0.10532262878732206,0.1727915478619948,상도제4동
11590605,7시~9시,0.16630563672358167,0.23870074663925964,흑석동
11590620,7시~9시,0.14358421792054604,0.21193319203327207,사당제1동
11590630,7시~9시,0.16467278051874296,0.24448276910742076,사당제2동
11590640,7시~9시,0.08500006240664269,0.14370530727999103,사당제3동
11590650,7시~9시,0.05390090725640678,0.08051192150826683,사당제4동
11590651,7시~9시,0.03891591589233845,0.06315537196688994,사당제5동
11590660,7시~9시,0.25209129029856175,0.35724287201753835,대방동
11590670,7시~9시,0.0788167205455732,0.1186893767467952,신대방제1동
11590680,7시~9시,0.14190062914771845,0.2001520526173558,신대방제2동
11620525,7시~9시,0.10376722146650051,0.1352866336295375,보라매동
11620545,7시~9시,0.028305014479074825,0.04441895189145999,청림동
11620565,7시~9시,0.10755970321284149,0.17388816645638505,성현동
11620575,7시~9시,0.14905857968962355,0.19749489984440724,행운동
11620585,7시~9시,0.1495648357415097,0.1607018531843474,낙성대동
11620595,7시~9시,0.2531820400801602,0.3343729491919677,청룡동
11620605,7시~9시,0.15330416168333766,0.21100569768782132,은천동
11620615,7시~9시,0.08921643085997763,0.11661258894639318,중앙동
11620625,7시~9시,0.1356889100791009,0.19990549598232946,인헌동
11620630,7시~9시,0.12283326079318531,0.16746111440159264,남현동
11620645,7시~9시,0.14761586376870106,0.17123567152332936,서원동
11620655,7시~9시,0.08583391812045804,0.10322105545683632,신원동
11620665,7시~9시,0.11916076717047568,0.10020218852134885,서림동
11620685,7시~9시,0.13042211626678724,0.16541559749226034,신사동
11620695,7시~9시,0.19752332944275114,0.20424831837470872,신림동
11620715,7시~9시,0.03307979659224357,0.05681383392804118,난향동
11620725,7시~9시,0.20943270062584196,0.2290065414463671,조원동
11620735,7시~9시,0.27466023343937623,0.19614846225872556,대학동
11620745,7시~9시,0.11943983652068636,0.1293222622938272,삼성동
11620765,7시~9시,0.10951904508349151,0.16498274186912773,미성동
11620775,7시~9시,0.07937207929473825,0.11181720271626236,난곡동
11650510,7시~9시,0.23166024542417507,0.2672675703336438,서초1동
11650520,7시~9시,0.37359339603181263,0.4145191806581763,서초2동
11650530,7시~9시,0.5449658362180313,0.6208250478230564,서초3동
11650531,7시~9시,0.2615710526146295,0.35007977421322967,서초4동
11650540,7시~9시,0.23170634038109744,0.29072154381537685,잠원동
11650550,7시~9시,0.0356357483752263,0.04512895060223733,반포본동
11650560,7시~9시,0.2246425749171344,0.2842642417395769,반포1동
11650570,7시~9시,0.07541293092265747,0.0963514201839735,반포2동
11650580,7시~9시,0.10985411611483732,0.14691845228668687,반포3동
11650581,7시~9시,0.23006057880653885,0.38172716153564146,반포4동
11650590,7시~9시,0.11029300924918951,0.1655889247886811,방배본동
11650600,7시~9시,0.11612823885181127,0.16543008443044488,방배1동
11650610,7시~9시,0.11605125274813198,0.16025042274093448,방배2동
11650620,7시~9시,0.11896756917369415,0.1558169137047492,방배3동
11650621,7시~9시,0.12907118787408622,0.19947236216240477,방배4동
11650651,7시~9시,0.4015897916024923,0.45572068328556214,양재1동
11650652,7시~9시,0.3627781317357876,0.3373034102604211,양재2동
11650660,7시~9시,0.1830472334803735,0.19599923869928348,내곡동
11680510,7시~9시,0.21540625804166735,0.2788935819425151,신사동
11680521,7시~9시,0.34070009502413934,0.4098826163637328,논현1동
11680531,7시~9시,0.3478364374334941,0.39642733025777943,논현2동
11680545,7시~9시,0.2503177807030107,0.3488012686844777,압구정동
11680565,7시~9시,0.3120095278898246,0.45140082813822624,청담동
11680580,7시~9시,0.33523048590367954,0.3396983926848951,삼성1동
11680590,7시~9시,0.3063999981039452,0.38350015116772507,삼성2동
11680600,7시~9시,0.09623469245847117,0.1750143190704515,대치1동
11680610,7시~9시,0.3509147368832893,0.4124416816821723,대치2동
11680630,7시~9시,0.21415230935282653,0.2808957085320736,대치4동
11680640,7시~9시,0.9484636559869047,1.0,역삼1동
11680650,7시~9시,0.3890236856391996,0.5045143599137151,역삼2동
11680655,7시~9시,0.22731221324857803,0.3288327138424264,도곡1동
11680656,7시~9시,0.15498488946242883,0.2503432501791605,도곡2동
11680660,7시~9시,0.03865134333838467,0.034830287948986335,개포1동
11680670,7시~9시,0.10466902381510075,0.1472633188488796,개포2동
11680690,7시~9시,0.08548680270663865,0.10768953016485922,개포4동
11680700,7시~9시,0.2395282670466794,0.35517628026651826,세곡동
11680720,7시~9시,0.10577214364851432,0.2096338010850781,일원본동
11680730,7시~9시,0.0960515945128985,0.139242791761155,일원1동
11680740,7시~9시,0.07564415148489986,0.10211374806694112,일원2동
11680750,7시~9시,0.17316096970391726,0.18473395618458605,수서동
11710510,7시~9시,0.07167790404228142,0.11509711635516393,풍납1동
11710520,7시~9시,0.2486279114943919,0.42575539620557123,풍납2동
11710531,7시~9시,0.05459634042310332,0.07621537483070816,거여1동
11710532,7시~9시,0.06655675905260895,0.10340313943095614,거여2동
11710540,7시~9시,0.05064765274987132,0.06844450562663885,마천1동
11710550,7시~9시,0.07370095823175803,0.10198556031946829,마천2동
11710561,7시~9시,0.07788690252196893,0.12392656719832942,방이1동
11710562,7시~9시,0.2233378416475998,0.30492297719461847,방이2동
11710566,7시~9시,0.08336382345869443,0.12410531466950048,오륜동
11710570,7시~9시,0.20425653986126313,0.3236720781463108,오금동
11710580,7시~9시,0.16242448838337648,0.25973367419160753,송파1동
11710590,7시~9시,0.08760327119788194,0.14475714528798453,송파2동
11710600,7시~9시,0.20529712039016457,0.3200164299373588,석촌동
11710610,7시~9시,0.17811664023050888,0.28992152477015254,삼전동
11710620,7시~9시,0.26972860045160824,0.3551344724273957,가락본동
11710631,7시~9시,0.18130124099002837,0.24089528419914555,가락1동
11710632,7시~9시,0.14107138961062243,0.23603823984970543,가락2동
11710641,7시~9시,0.1163936718522368,0.16422289271908982,문정1동
11710642,7시~9시,0.37414689431897064,0.37758255236874394,문정2동
11710646,7시~9시,0.20249522847403945,0.2891963215547574,장지동
11710647,7시~9시,0.17505718201434534,0.29336933561841494,위례동
11710650,7시~9시,0.20240740981508454,0.2930381984200665,잠실본동
11710670,7시~9시,0.15719867365075674,0.25469775175023357,잠실2동
11710680,7시~9시,0.1775383171101394,0.28360584706647596,잠실3동
11710690,7시~9시,0.0884247116068624,0.15590864906438145,잠실4동
11710710,7시~9시,0.2662069326117416,0.33630427071993674,잠실6동
11710720,7시~9시,0.0312578197098207,0.04733340656901926,잠실7동
11740515,7시~9시,0.2732246769345445,0.3659452162397008,강일동
11740520,7시~9시,0.1851275632935448,0.3196891737994636,
11740530,7시~9시,0.12420176591593744,0.22971700075347432,명일제1동
11740540,7시~9시,0.05437213198955679,0.0978904575303512,명일제2동
11740550,7시~9시,0.10300966925106474,0.16200199868685508,고덕제1동
11740560,7시~9시,0.09089490198576822,0.1179374065459694,고덕제2동
11740570,7시~9시,0.15411574194848143,0.24636818262160373,암사제1동
11740580,7시~9시,0.05695759547648693,0.08579948768625384,암사제2동
11740590,7시~9시,0.05851619002574192,0.09518441150813639,암사제3동
11740600,7시~9시,0.19759768271050449,0.3283583925178811,천호제1동
11740610,7시~9시,0.27414772433456897,0.39679489167214177,천호제2동
